 3;01;194;  0;01;003
  ;  ;   ;  0;01;200
  ;  ;   ;  0;01;005

 3;01;195;  0;01;202
  ;  ;   ;  0;01;197
  ;  ;   ;  0;02;001
  ;  ;   ;  3;01;011
  ;  ;   ;  3;01;012
  ;  ;   ;  3;01;022

 3;01;196;  0;01;202
  ;  ;   ;  0;01;197
  ;  ;   ;  3;01;001
  ;  ;   ;  3;01;022

 3;01;197;  0;01;221
  ;  ;   ;  0;08;202
  ;  ;   ;  0;35;192
  ;  ;   ;  0;08;021
  ;  ;   ;  3;01;011
  ;  ;   ;  3;01;012
  ;  ;   ;  0;08;021
  ;  ;   ;  3;01;011
  ;  ;   ;  3;01;012
  ;  ;   ;  0;04;024

 3;01;204;  0;01;194
  ;  ;   ;  0;01;012
  ;  ;   ;  0;01;013

 3;01;205;  0;01;195
  ;  ;   ;  0;01;012
  ;  ;   ;  0;01;013

 3;01;237;  0;01;007
  ;  ;   ;  0;01;012
  ;  ;   ;  0;02;021
  ;  ;   ;  3;01;011
  ;  ;   ;  0;04;004
  ;  ;   ;  0;04;005
  ;  ;   ;  2;01;138
  ;  ;   ;  2;02;131
  ;  ;   ;  0;04;006
  ;  ;   ;  2;01;000
  ;  ;   ;  2;02;000
  ;  ;   ;  3;01;023

 3;01;238;  0;02;104
  ;  ;   ;  0;02;121
  ;  ;   ;  0;02;113
  ;  ;   ;  0;02;026
  ;  ;   ;  0;02;027
  ;  ;   ;  0;02;111
  ;  ;   ;  0;02;192
  ;  ;   ;  2;02;127
  ;  ;   ;  0;01;013
  ;  ;   ;  2;02;126
  ;  ;   ;  0;07;001
  ;  ;   ;  2;02;000
  ;  ;   ;  0;25;010
  ;  ;   ;  0;21;194

 3;01;239;  0;02;111
  ;  ;   ;  0;02;112
  ;  ;   ;  0;21;192
  ;  ;   ;  0;21;193
  ;  ;   ;  0;21;195

 3;01;240;  2;01;131
  ;  ;   ;  2;02;129
  ;  ;   ;  0;22;021
  ;  ;   ;  2;01;000
  ;  ;   ;  2;02;000

 3;01;241;  2;01;141
  ;  ;   ;  2;02;130
  ;  ;   ;  0;07;001
  ;  ;   ;  2;01;000
  ;  ;   ;  2;02;000

 3;01;242;  0;21;207
  ;  ;   ;  0;21;208
  ;  ;   ;  0;21;209
  ;  ;   ;  0;21;210
  ;  ;   ;  0;21;211
  ;  ;   ;  0;21;212

 3;02;194;  0;11;011
  ;  ;   ;  0;11;012
  ;  ;   ;  0;12;195
  ;  ;   ;  0;12;197
  ;  ;   ;  0;13;003
  ;  ;   ;  0;20;001
  ;  ;   ;  0;20;003
  ;  ;   ;  0;20;004
  ;  ;   ;  0;20;005

 3;02;195;  0;04;025
  ;  ;   ;  0;11;200
  ;  ;   ;  0;11;042
  ;  ;   ;  0;04;025
  ;  ;   ;  0;11;200
  ;  ;   ;  0;11;199

 3;02;196;  0;04;025
  ;  ;   ;  0;13;202
  ;  ;   ;  0;04;025
  ;  ;   ;  0;13;201

 3;02;198;  0;04;198
  ;  ;   ;  0;04;199
  ;  ;   ;  0;04;200

 3;02;199;  0;08;023
  ;  ;   ;  0;11;012
  ;  ;   ;  0;11;203
  ;  ;   ;  0;13;004
  ;  ;   ;  0;10;051
  ;  ;   ;  0;10;004
  ;  ;   ;  0;12;195
  ;  ;   ;  0;08;023

 3;02;200;  0;11;011
  ;  ;   ;  0;11;012
  ;  ;   ;  0;04;025
  ;  ;   ;  0;11;200
  ;  ;   ;  0;11;042
  ;  ;   ;  0;04;025
  ;  ;   ;  0;11;200
  ;  ;   ;  0;11;199
  ;  ;   ;  0;11;200
  ;  ;   ;  0;11;201

 3;02;201;  0;13;003
  ;  ;   ;  0;12;197
  ;  ;   ;  0;04;025
  ;  ;   ;  0;13;202
  ;  ;   ;  0;04;025
  ;  ;   ;  0;13;201
  ;  ;   ;  0;04;198
  ;  ;   ;  0;04;199

 3;02;202;  3;02;001
  ;  ;   ;  3;02;194
  ;  ;   ;  3;02;004

 3;02;203;  3;02;002
  ;  ;   ;  3;02;194
  ;  ;   ;  3;02;004

 3;02;204;  0;13;019
  ;  ;   ;  0;13;020
  ;  ;   ;  0;13;021
  ;  ;   ;  0;13;022
  ;  ;   ;  0;13;023

 3;02;205;  0;12;195
  ;  ;   ;  0;04;025
  ;  ;   ;  0;12;223
  ;  ;   ;  0;04;025
  ;  ;   ;  0;12;224
  ;  ;   ;  0;04;200

 3;02;206;  0;12;206
  ;  ;   ;  0;12;208
  ;  ;   ;  0;12;205
  ;  ;   ;  0;12;207

 3;02;207;  0;12;229
  ;  ;   ;  0;12;230
  ;  ;   ;  0;12;221
  ;  ;   ;  0;12;225
  ;  ;   ;  0;12;226
  ;  ;   ;  0;12;227
  ;  ;   ;  0;12;228

 3;02;208;  0;20;010
  ;  ;   ;  0;08;002
  ;  ;   ;  0;20;011
  ;  ;   ;  0;33;193
  ;  ;   ;  0;20;013
  ;  ;   ;  0;20;012
  ;  ;   ;  0;20;012
  ;  ;   ;  0;20;012

 3;02;209;  0;20;003
  ;  ;   ;  0;33;193
  ;  ;   ;  0;20;001
  ;  ;   ;  0;20;004
  ;  ;   ;  0;20;005

 3;02;210;  0;02;038
  ;  ;   ;  0;22;043
  ;  ;   ;  0;22;061
  ;  ;   ;  0;22;002
  ;  ;   ;  0;22;012
  ;  ;   ;  0;22;022
  ;  ;   ;  0;22;003
  ;  ;   ;  0;22;013
  ;  ;   ;  0;22;023
  ;  ;   ;  0;22;003
  ;  ;   ;  0;22;013
  ;  ;   ;  0;22;023

 3;02;211;  0;10;192
  ;  ;   ;  0;10;193

 3;02;212;  0;04;201
  ;  ;   ;  0;04;025
  ;  ;   ;  0;12;223
  ;  ;   ;  0;04;201
  ;  ;   ;  0;04;025
  ;  ;   ;  0;12;224
  ;  ;   ;  0;12;229
  ;  ;   ;  0;12;230
  ;  ;   ;  0;12;221

 3;03;194;  0;07;004
  ;  ;   ;  0;10;003
  ;  ;   ;  0;12;192
  ;  ;   ;  0;12;194

 3;03;195;  0;07;004
  ;  ;   ;  0;10;003
  ;  ;   ;  0;12;192
  ;  ;   ;  0;12;194
  ;  ;   ;  0;11;001
  ;  ;   ;  0;11;002

 3;03;204;  0;07;004
  ;  ;   ;  0;08;001
  ;  ;   ;  0;10;003
  ;  ;   ;  0;12;192
  ;  ;   ;  0;13;003
  ;  ;   ;  0;11;001
  ;  ;   ;  0;11;002

 3;03;205;  0;07;004
  ;  ;   ;  0;08;001
  ;  ;   ;  0;10;003
  ;  ;   ;  0;12;192
  ;  ;   ;  0;12;194
  ;  ;   ;  0;11;001
  ;  ;   ;  0;11;002

 3;03;214;  3;03;021
  ;  ;   ;  0;12;192
  ;  ;   ;  2;04;000

 3;03;217;  0;07;004
  ;  ;   ;  0;08;003
  ;  ;   ;  2;04;007
  ;  ;   ;  0;31;021
  ;  ;   ;  0;12;192
  ;  ;   ;  2;04;000

 3;03;222;  0;07;004
  ;  ;   ;  0;08;003
  ;  ;   ;  0;07;021
  ;  ;   ;  0;07;022
  ;  ;   ;  0;08;012
  ;  ;   ;  0;12;252

 3;04;192;  0;08;003
  ;  ;   ;  0;10;004
  ;  ;   ;  0;12;192
  ;  ;   ;  0;11;001
  ;  ;   ;  0;11;002

 3;04;194;  0;08;003
  ;  ;   ;  0;12;192

 3;04;195;  0;08;003
  ;  ;   ;  0;10;004
  ;  ;   ;  0;20;010
  ;  ;   ;  0;12;192

 3;04;228;  0;05;217
  ;  ;   ;  0;06;217
  ;  ;   ;  0;07;217

 3;04;229;  0;01;208
  ;  ;   ;  0;01;209
  ;  ;   ;  0;01;210

 3;06;192;  0;02;032
  ;  ;   ;  2;04;002
  ;  ;   ;  0;31;021
  ;  ;   ;  2;04;001
  ;  ;   ;  0;31;021
  ;  ;   ;  1;02;000
  ;  ;   ;  0;31;002
  ;  ;   ;  0;07;062
  ;  ;   ;  0;22;042
  ;  ;   ;  2;04;000
  ;  ;   ;  2;04;000

 3;06;193;  0;02;030
  ;  ;   ;  0;22;004
  ;  ;   ;  0;22;031

 3;06;194;  0;02;002
  ;  ;   ;  0;11;011
  ;  ;   ;  0;11;012
  ;  ;   ;  0;12;195

 3;06;195;  0;02;032
  ;  ;   ;  0;02;033
  ;  ;   ;  2;04;002
  ;  ;   ;  0;31;021
  ;  ;   ;  2;04;001
  ;  ;   ;  0;31;021
  ;  ;   ;  1;03;000
  ;  ;   ;  0;31;001
  ;  ;   ;  0;07;062
  ;  ;   ;  0;22;043
  ;  ;   ;  0;22;062
  ;  ;   ;  2;04;000
  ;  ;   ;  2;04;000

 3;06;196;  3;06;003
  ;  ;   ;  3;06;193
  ;  ;   ;  0;22;063

 3;06;197;  3;06;194
  ;  ;   ;  3;06;002
  ;  ;   ;  0;22;063

 3;06;198;  3;01;196
  ;  ;   ;  0;22;063
  ;  ;   ;  0;22;230
  ;  ;   ;  0;01;221
  ;  ;   ;  0;05;011
  ;  ;   ;  0;06;011
  ;  ;   ;  3;01;011
  ;  ;   ;  3;01;012
  ;  ;   ;  0;04;015
  ;  ;   ;  0;01;221
  ;  ;   ;  0;08;202
  ;  ;   ;  0;08;021
  ;  ;   ;  0;05;011
  ;  ;   ;  0;06;011
  ;  ;   ;  3;01;011
  ;  ;   ;  3;01;012
  ;  ;   ;  0;04;015
  ;  ;   ;  1;06;000
  ;  ;   ;  0;31;002
  ;  ;   ;  0;11;081
  ;  ;   ;  0;11;082
  ;  ;   ;  0;10;051
  ;  ;   ;  0;22;233
  ;  ;   ;  0;22;231
  ;  ;   ;  0;22;232

 3;06;200;  0;02;032
  ;  ;   ;  1;02;000
  ;  ;   ;  0;31;001
  ;  ;   ;  0;07;062
  ;  ;   ;  0;22;043

 3;07;192;  3;01;031
  ;  ;   ;  3;02;202

 3;07;193;  3;01;032
  ;  ;   ;  3;02;202

 3;07;194;  3;07;192
  ;  ;   ;  1;01;000
  ;  ;   ;  0;31;001
  ;  ;   ;  3;02;005

 3;07;195;  3;07;002
  ;  ;   ;  1;01;000
  ;  ;   ;  0;31;001
  ;  ;   ;  3;02;005

 3;07;196;  3;07;192
  ;  ;   ;  1;01;004
  ;  ;   ;  3;02;005

 3;07;197;  3;07;193
  ;  ;   ;  1;01;004
  ;  ;   ;  3;02;005

 3;07;198;  3;01;031
  ;  ;   ;  3;02;203

 3;07;199;  3;01;032
  ;  ;   ;  3;02;203

 3;07;200;  0;08;192
  ;  ;   ;  1;03;000
  ;  ;   ;  0;31;001
  ;  ;   ;  0;11;001
  ;  ;   ;  0;11;002
  ;  ;   ;  0;11;041
  ;  ;   ;  0;20;009
  ;  ;   ;  1;01;000
  ;  ;   ;  0;31;001
  ;  ;   ;  0;20;001
  ;  ;   ;  3;07;014
  ;  ;   ;  3;07;015
  ;  ;   ;  1;03;000
  ;  ;   ;  0;31;001
  ;  ;   ;  0;20;041
  ;  ;   ;  0;07;002
  ;  ;   ;  0;20;207
  ;  ;   ;  1;03;000
  ;  ;   ;  0;31;001
  ;  ;   ;  0;11;031
  ;  ;   ;  0;11;032
  ;  ;   ;  0;20;207

 3;07;210;  1;07;000
  ;  ;   ;  0;31;001
  ;  ;   ;  3;01;011
  ;  ;   ;  3;01;013
  ;  ;   ;  0;04;026
  ;  ;   ;  0;25;207
  ;  ;   ;  1;01;000
  ;  ;   ;  0;31;002
  ;  ;   ;  0;04;016

 3;08;192;  3;01;033
  ;  ;   ;  3;02;202
  ;  ;   ;  0;22;043

 3;08;193;  3;01;034
  ;  ;   ;  3;02;202
  ;  ;   ;  0;22;043

 3;08;194;  3;01;035
  ;  ;   ;  3;02;202
  ;  ;   ;  0;22;043

 3;08;195;  3;01;036
  ;  ;   ;  3;02;202
  ;  ;   ;  0;22;043

 3;08;196;  3;08;195
  ;  ;   ;  3;02;024

 3;08;197;  0;10;004
  ;  ;   ;  0;10;061
  ;  ;   ;  0;10;063
  ;  ;   ;  0;11;001
  ;  ;   ;  0;11;002
  ;  ;   ;  0;12;195
  ;  ;   ;  0;13;003
  ;  ;   ;  0;22;043

 3;08;198;  2;04;002
  ;  ;   ;  0;31;021
  ;  ;   ;  2;04;001
  ;  ;   ;  0;31;021
  ;  ;   ;  3;01;011
  ;  ;   ;  3;01;012
  ;  ;   ;  3;01;023
  ;  ;   ;  2;04;000
  ;  ;   ;  2;04;000

 3;09;196;  3;01;037
  ;  ;   ;  3;02;004
  ;  ;   ;  1;01;000
  ;  ;   ;  0;31;001
  ;  ;   ;  3;03;204

 3;09;197;  3;01;038
  ;  ;   ;  3;02;004
  ;  ;   ;  1;01;000
  ;  ;   ;  0;31;001
  ;  ;   ;  3;03;204

 3;09;204;  3;01;039
  ;  ;   ;  3;02;004
  ;  ;   ;  1;01;000
  ;  ;   ;  0;31;001
  ;  ;   ;  3;03;204

 3;09;208;  3;01;040
  ;  ;   ;  3;02;004
  ;  ;   ;  1;01;000
  ;  ;   ;  0;31;001
  ;  ;   ;  3;03;204

 3;09;210;  3;01;001
  ;  ;   ;  0;02;011
  ;  ;   ;  0;02;013
  ;  ;   ;  3;01;011
  ;  ;   ;  3;01;012
  ;  ;   ;  3;01;022
  ;  ;   ;  3;02;004
  ;  ;   ;  0;02;014
  ;  ;   ;  0;02;003
  ;  ;   ;  0;04;193
  ;  ;   ;  0;04;194
  ;  ;   ;  1;01;000
  ;  ;   ;  0;31;001
  ;  ;   ;  3;03;205

 3;09;211;  3;01;003
  ;  ;   ;  0;02;011
  ;  ;   ;  0;02;013
  ;  ;   ;  3;01;011
  ;  ;   ;  3;01;012
  ;  ;   ;  3;01;024
  ;  ;   ;  3;02;004
  ;  ;   ;  0;02;014
  ;  ;   ;  0;02;003
  ;  ;   ;  0;04;193
  ;  ;   ;  0;04;194
  ;  ;   ;  0;22;043
  ;  ;   ;  1;01;000
  ;  ;   ;  0;31;001
  ;  ;   ;  3;03;205

 3;09;212;  3;01;204
  ;  ;   ;  0;02;011
  ;  ;   ;  0;02;013
  ;  ;   ;  3;01;011
  ;  ;   ;  3;01;012
  ;  ;   ;  3;01;024
  ;  ;   ;  3;02;004
  ;  ;   ;  0;02;014
  ;  ;   ;  0;02;003
  ;  ;   ;  0;04;193
  ;  ;   ;  0;04;194
  ;  ;   ;  0;22;043
  ;  ;   ;  1;01;000
  ;  ;   ;  0;31;001
  ;  ;   ;  3;03;205

 3;09;213;  3;01;205
  ;  ;   ;  0;02;011
  ;  ;   ;  0;02;013
  ;  ;   ;  3;01;011
  ;  ;   ;  3;01;012
  ;  ;   ;  3;01;024
  ;  ;   ;  3;02;004
  ;  ;   ;  0;02;014
  ;  ;   ;  0;02;003
  ;  ;   ;  0;04;193
  ;  ;   ;  0;04;194
  ;  ;   ;  0;22;043
  ;  ;   ;  1;01;000
  ;  ;   ;  0;31;001
  ;  ;   ;  3;03;205

 3;10;192;  3;01;042
  ;  ;   ;  3;03;222
  ;  ;   ;  3;03;032
  ;  ;   ;  1;01;026
  ;  ;   ;  3;03;025

 3;10;193;  3;01;042
  ;  ;   ;  3;03;222
  ;  ;   ;  3;03;032
  ;  ;   ;  1;01;009
  ;  ;   ;  3;03;214

 3;10;194;  3;01;042
  ;  ;   ;  3;03;222
  ;  ;   ;  3;03;032
  ;  ;   ;  1;01;006
  ;  ;   ;  3;03;214

 3;10;195;  3;01;042
  ;  ;   ;  3;03;222
  ;  ;   ;  3;03;032
  ;  ;   ;  1;01;003
  ;  ;   ;  3;03;024

 3;11;192;  3;01;051
  ;  ;   ;  0;07;002
  ;  ;   ;  0;12;192
  ;  ;   ;  0;11;001
  ;  ;   ;  0;11;002
  ;  ;   ;  0;11;031
  ;  ;   ;  0;11;032
  ;  ;   ;  0;11;033
  ;  ;   ;  0;20;041

 3;12;192;  3;01;043
  ;  ;   ;  3;04;192

 3;12;194;  3;01;042
  ;  ;   ;  3;04;194

 3;12;195;  3;01;042
  ;  ;   ;  3;04;195

 3;12;200;  3;01;237
  ;  ;   ;  3;01;238
  ;  ;   ;  0;29;002
  ;  ;   ;  0;21;206
  ;  ;   ;  1;04;012
  ;  ;   ;  0;06;232
  ;  ;   ;  1;02;012
  ;  ;   ;  0;05;232
  ;  ;   ;  0;21;205
  ;  ;   ;  0;21;196

 3;12;201;  3;01;237
  ;  ;   ;  1;01;003
  ;  ;   ;  3;01;239
  ;  ;   ;  0;11;012
  ;  ;   ;  0;11;011
  ;  ;   ;  0;21;197

 3;12;202;  3;01;237
  ;  ;   ;  0;08;022
  ;  ;   ;  0;11;012
  ;  ;   ;  0;11;050
  ;  ;   ;  3;01;240
  ;  ;   ;  0;22;243
  ;  ;   ;  3;01;241
  ;  ;   ;  0;10;050
  ;  ;   ;  0;21;198
  ;  ;   ;  0;21;201
  ;  ;   ;  0;21;202
  ;  ;   ;  0;21;203
  ;  ;   ;  3;01;242

 3;12;203;  3;01;237
  ;  ;   ;  0;08;022
  ;  ;   ;  0;12;061
  ;  ;   ;  0;22;050
  ;  ;   ;  0;21;204
  ;  ;   ;  0;21;199
  ;  ;   ;  0;21;214
  ;  ;   ;  0;21;215

 3;12;210;  3;12;202
  ;  ;   ;  0;21;192
  ;  ;   ;  0;15;202
  ;  ;   ;  3;01;011
  ;  ;   ;  0;04;004
  ;  ;   ;  0;04;005
  ;  ;   ;  2;01;138
  ;  ;   ;  2;02;131
  ;  ;   ;  0;04;006
  ;  ;   ;  2;01;000
  ;  ;   ;  2;02;000
  ;  ;   ;  3;04;228
  ;  ;   ;  3;04;229

 3;15;192;  0;01;011
  ;  ;   ;  3;08;198
  ;  ;   ;  3;06;196
  ;  ;   ;  0;22;228
  ;  ;   ;  3;06;192

 3;15;193;  0;01;005
  ;  ;   ;  3;08;198
  ;  ;   ;  3;06;196
  ;  ;   ;  0;22;228
  ;  ;   ;  3;06;192

 3;15;194;  0;01;011
  ;  ;   ;  3;08;198
  ;  ;   ;  3;06;003
  ;  ;   ;  0;22;063
  ;  ;   ;  0;22;228
  ;  ;   ;  3;06;195

 3;15;195;  3;15;194
  ;  ;   ;  0;02;040
  ;  ;   ;  3;06;005

 3;21;192;  0;02;194
  ;  ;   ;  3;01;011
  ;  ;   ;  3;01;012
  ;  ;   ;  0;02;195
  ;  ;   ;  0;02;196
  ;  ;   ;  0;02;197
  ;  ;   ;  1;02;000
  ;  ;   ;  0;31;001
  ;  ;   ;  0;21;217
  ;  ;   ;  0;21;218

 3;21;193;  1;05;000
  ;  ;   ;  0;31;002
  ;  ;   ;  2;01;132
  ;  ;   ;  0;30;001
  ;  ;   ;  2;01;000
  ;  ;   ;  0;21;216
  ;  ;   ;  0;21;216

 3;21;194;  1;05;000
  ;  ;   ;  0;31;002
  ;  ;   ;  2;01;132
  ;  ;   ;  0;30;001
  ;  ;   ;  2;01;000
  ;  ;   ;  0;21;036
  ;  ;   ;  0;21;036

 3;21;195;  1;05;000
  ;  ;   ;  0;31;002
  ;  ;   ;  2;01;132
  ;  ;   ;  0;30;001
  ;  ;   ;  2;01;000
  ;  ;   ;  0;13;011
  ;  ;   ;  0;13;011

 3;21;196;  1;03;000
  ;  ;   ;  0;31;001
  ;  ;   ;  0;02;135
  ;  ;   ;  0;06;194
  ;  ;   ;  0;06;195

 3;21;200;  1;01;000
  ;  ;   ;  0;31;192
  ;  ;   ;  0;30;004

 3;21;201;  1;01;000
  ;  ;   ;  0;31;192
  ;  ;   ;  0;49;204

 3;21;202;  0;49;220
  ;  ;   ;  0;49;221
  ;  ;   ;  0;49;222
  ;  ;   ;  0;49;223

 3;21;205;  0;49;228
  ;  ;   ;  0;49;229
  ;  ;   ;  0;49;228
  ;  ;   ;  0;49;230
  ;  ;   ;  0;49;231

 3;21;207;  0;49;235
  ;  ;   ;  0;49;236
  ;  ;   ;  0;49;237
  ;  ;   ;  0;49;238

 3;21;208;  0;49;228
  ;  ;   ;  0;49;241
  ;  ;   ;  0;49;228
  ;  ;   ;  0;49;242
  ;  ;   ;  0;49;231

 3;29;192;  0;05;001
  ;  ;   ;  0;06;001
  ;  ;   ;  0;06;198
  ;  ;   ;  0;05;194
  ;  ;   ;  0;30;192
  ;  ;   ;  0;05;195

 3;55;192;  0;55;210
  ;  ;   ;  0;55;211
  ;  ;   ;  0;55;212
  ;  ;   ;  0;55;213
  ;  ;   ;  0;55;214
  ;  ;   ;  0;55;215
  ;  ;   ;  0;08;021
  ;  ;   ;  0;55;216
  ;  ;   ;  0;55;217
  ;  ;   ;  0;55;218
  ;  ;   ;  0;55;231
  ;  ;   ;  0;55;195
  ;  ;   ;  1;03;000
  ;  ;   ;  0;31;001
  ;  ;   ;  0;55;204
  ;  ;   ;  0;55;205
  ;  ;   ;  0;55;205
  ;  ;   ;  0;55;203

